81,42.562500,43.000000,28.573700
82,42.562500,43.000000,28.574339
83,42.562500,43.000000,28.574339
84,42.500000,43.000000,28.574659
85,42.500000,43.000000,28.574980
86,42.500000,43.000000,28.575619
87,42.500000,43.000000,28.576258
88,42.500000,43.000000,28.576578
89,42.500000,43.000000,28.576897
90,42.500000,40.000000,28.576897
91,42.437500,40.000000,28.577856
92,42.437500,40.000000,28.578176
93,42.375000,40.000000,28.578815
94,42.312500,40.000000,28.579456
95,42.312500,40.000000,28.579136
96,42.250000,40.000000,28.579136
97,42.250000,40.000000,28.579456
98,42.187500,40.000000,28.579456
99,42.125000,40.000000,28.579456
100,42.062500,40.000000,28.579775
101,42.062500,40.000000,28.579775
102,42.000000,40.000000,28.579775
103,41.937500,40.000000,28.579775
104,41.937500,40.000000,28.579775
105,41.875000,40.000000,28.579775
106,41.812500,40.000000,28.580095
107,41.750000,40.000000,28.580416
108,41.687500,40.000000,28.580416
109,41.625000,40.000000,28.580734
110,41.500000,40.000000,28.581375
111,41.437500,40.000000,28.581694
112,41.437500,40.000000,28.581694
113,41.375000,40.000000,28.582014
114,41.312500,40.000000,28.582653
115,41.250000,40.000000,28.583294
116,41.187500,40.000000,28.583612
117,41.125000,40.000000,28.583933
118,41.062500,40.000000,28.584253
119,41.000000,40.000000,28.583933
120,40.937500,40.000000,28.584253
121,40.750000,40.000000,28.584572
122,40.750000,40.000000,28.584892
123,40.687500,40.000000,28.585213
124,40.562500,40.000000,28.585852
125,40.500000,40.000000,28.585852
126,40.437500,40.000000,28.586491
127,40.437500,40.000000,28.586172
128,40.312500,40.000000,28.586172
129,40.250000,40.000000,28.586491
130,40.187500,40.000000,28.587132
131,40.125000,40.000000,28.587132
132,40.000000,40.000000,28.587132
133,40.000000,40.000000,28.587132
134,39.937500,40.000000,28.587132
135,39.875000,40.000000,28.587450
136,39.812500,40.000000,28.587770
137,39.750000,40.000000,28.588091
138,39.687500,40.000000,28.588409
139,39.625000,40.000000,28.588409
140,39.625000,40.000000,28.589369
141,39.562500,40.000000,28.589689
142,39.500000,40.000000,28.589689
143,39.500000,40.000000,28.590328
144,39.437500,40.000000,28.590969
145,39.437500,40.000000,28.591608
146,39.375000,40.000000,28.592567
147,39.375000,40.000000,28.593206
148,39.375000,40.000000,28.593206
149,39.312500,40.000000,28.593206
150,39.250000,40.000000,28.593206
151,39.250000,40.000000,28.592886
152,39.250000,40.000000,28.593206
153,39.250000,40.000000,28.593206
154,39.187500,40.000000,28.593527
155,39.187500,40.000000,28.593845
156,39.250000,40.000000,28.594166
157,39.187500,40.000000,28.593845
158,39.125000,40.000000,28.593527
159,39.187500,40.000000,28.593845
160,39.187500,40.000000,28.593845
161,39.187500,40.000000,28.593527
162,39.187500,40.000000,28.593845
163,39.187500,40.000000,28.594166
164,39.187500,40.000000,28.594486
165,39.187500,40.000000,28.595125
166,39.187500,40.000000,28.594805
167,39.187500,40.000000,28.595125
168,39.187500,40.000000,28.595764
169,39.187500,40.000000,28.595446
170,39.187500,40.000000,28.595446
171,39.187500,40.000000,28.595125
172,39.187500,40.000000,28.595446
173,39.187500,40.000000,28.595125
174,39.187500,40.000000,28.595125
175,39.187500,40.000000,28.595446
176,39.187500,40.000000,28.595764
177,39.187500,40.000000,28.595446
178,39.187500,40.000000,28.595764
179,39.250000,40.000000,28.595446
180,39.250000,40.000000,28.595446
181,39.250000,40.000000,28.595446
182,39.250000,40.000000,28.595125
183,39.250000,40.000000,28.594805
184,39.250000,57.000000,28.594486
185,39.250000,57.000000,28.594166
186,39.250000,57.000000,28.594166
187,39.250000,57.000000,28.594486
188,39.250000,57.000000,28.594166
189,39.375000,57.000000,28.594166
190,39.437500,57.000000,28.594486
191,39.500000,57.000000,28.594805
192,39.562500,57.000000,28.594805
193,39.750000,57.000000,28.594805
194,39.812500,57.000000,28.594805
195,39.937500,57.000000,28.595125
196,40.062500,57.000000,28.595446
197,40.312500,57.000000,28.596085
198,40.375000,57.000000,28.596405
199,40.562500,57.000000,28.596405
200,40.750000,57.000000,28.596405
201,40.937500,57.000000,28.596724
202,41.062500,57.000000,28.597044
203,41.187500,57.000000,28.597364
204,41.500000,57.000000,28.598003
205,41.687500,57.000000,28.598324
206,41.812500,57.000000,28.599283
207,42.125000,57.000000,28.599283
208,42.312500,57.000000,28.600243
209,42.437500,57.000000,28.600882
210,42.562500,57.000000,28.601841
211,42.937500,57.000000,28.602480
212,43.062500,57.000000,28.603439
213,43.250000,57.000000,28.605040
214,43.437500,57.000000,28.605999
215,43.750000,57.000000,28.606956
216,43.937500,57.000000,28.608236
217,44.125000,57.000000,28.608875
218,44.375000,57.000000,28.610155
219,44.562500,57.000000,28.610794
220,44.750000,57.000000,28.612074
221,44.937500,57.000000,28.612394
222,45.250000,57.000000,28.613354
223,45.437500,57.000000,28.614632
224,45.625000,57.000000,28.615911
225,45.812500,57.000000,28.617191
226,46.062500,57.000000,28.618469
227,46.250000,57.000000,28.619429
228,46.437500,57.000000,28.620388
229,46.750000,57.000000,28.622307
230,46.937500,57.000000,28.623905
231,47.062500,57.000000,28.625505
232,47.250000,57.000000,28.626783
233,47.562500,57.000000,28.628384
234,47.687500,57.000000,28.629662
235,47.875000,57.000000,28.630941
236,48.187500,57.000000,28.632221
237,48.375000,57.000000,28.633820
238,48.500000,57.000000,28.635099
239,48.687500,57.000000,28.637016
240,49.000000,57.000000,28.637976
241,49.125000,57.000000,28.639256
242,49.250000,57.000000,28.640535
243,49.437500,57.000000,28.642454
244,49.750000,57.000000,28.643732
245,49.937500,57.000000,28.645012
246,50.062500,57.000000,28.646292
247,50.375000,57.000000,28.647570
248,50.500000,57.000000,28.648849
249,50.687500,57.000000,28.649809
250,50.812500,57.000000,28.650768
251,51.062500,57.000000,28.652367
252,51.250000,57.000000,28.653646
253,51.375000,57.000000,28.654924
254,51.562500,57.000000,28.656204
255,51.812500,57.000000,28.657164
256,52.000000,57.000000,28.658762
257,52.125000,57.000000,28.659721
258,52.375000,57.000000,28.661322
259,52.500000,57.000000,28.663240
260,52.625000,57.000000,28.664518
261,52.812500,57.000000,28.665798
262,53.000000,57.000000,28.667076
263,53.187500,57.000000,28.668036
264,53.250000,57.000000,28.668995
265,53.500000,57.000000,28.669636
266,53.562500,57.000000,28.670275
267,53.687500,57.000000,28.670914
268,53.750000,57.000000,28.671555
269,54.000000,57.000000,28.671873
270,54.062500,57.000000,28.672832
271,54.125000,57.000000,28.673792
272,54.187500,57.000000,28.674112
273,54.375000,57.000000,28.674433
274,54.375000,57.000000,28.674433
275,54.500000,57.000000,28.674751
276,54.625000,57.000000,28.675392
277,54.687500,57.000000,28.676031
278,54.687500,57.000000,28.676031
279,54.750000,57.000000,28.676352
280,54.875000,37.000000,28.676991
281,54.875000,37.000000,28.677629
282,54.937500,37.000000,28.678270
283,54.937500,37.000000,28.678589
284,54.687500,37.000000,28.678909
285,54.562500,37.000000,28.679230
286,54.312500,37.000000,28.679230
287,53.937500,37.000000,28.679230
288,53.750000,37.000000,28.679230
289,53.500000,37.000000,28.679230
290,53.250000,37.000000,28.679230
291,52.875000,37.000000,28.679869
292,52.625000,37.000000,28.680508
293,52.375000,37.000000,28.680508
294,52.187500,37.000000,28.681149
295,51.750000,37.000000,28.681149
296,51.500000,37.000000,28.680828
297,51.187500,37.000000,28.681149
298,50.812500,37.000000,28.681149
299,50.562500,37.000000,28.681149
300,50.312500,37.000000,28.681149
301,50.125000,37.000000,28.681149
302,49.687500,37.000000,28.681467
303,49.437500,37.000000,28.681787
304,49.250000,37.000000,28.682426
305,49.062500,37.000000,28.682747
306,48.625000,37.000000,28.683065
307,48.437500,37.000000,28.683706
308,48.250000,37.000000,28.684025
309,47.875000,37.000000,28.684345
310,47.687500,37.000000,28.684984
311,47.562500,37.000000,28.685625
312,47.312500,37.000000,28.685944
313,47.000000,37.000000,28.686903
314,46.812500,37.000000,28.687544
315,46.625000,37.000000,28.688183
316,46.250000,37.000000,28.689142
317,46.000000,37.000000,28.690102
318,45.875000,37.000000,28.690741
319,45.687500,37.000000,28.691381
320,45.375000,37.000000,28.691700
321,45.187500,37.000000,28.692020
322,45.000000,37.000000,28.692341
323,44.812500,37.000000,28.692659
324,44.500000,37.000000,28.692020
325,44.312500,37.000000,28.691700
326,44.187500,37.000000,28.690741
327,43.812500,37.000000,28.690422
328,43.750000,37.000000,28.690422
329,43.500000,37.000000,28.690102
330,43.437500,37.000000,28.690102
331,43.062500,37.000000,28.690422
332,42.937500,37.000000,28.690422
333,42.750000,37.000000,28.690741
334,42.625000,37.000000,28.690422
335,42.312500,37.000000,28.690102
336,42.187500,37.000000,28.690422
337,42.062500,37.000000,28.690741
338,41.750000,37.000000,28.690741
339,41.625000,37.000000,28.691061
340,41.562500,37.000000,28.691381
341,41.437500,37.000000,28.692020
342,41.187500,37.000000,28.692341
343,41.000000,37.000000,28.692980
344,40.937500,37.000000,28.693300
345,40.750000,37.000000,28.693300
346,40.625000,37.000000,28.693939
347,40.500000,37.000000,28.694578
348,40.437500,37.000000,28.694899
349,40.250000,37.000000,28.695538
350,40.125000,37.000000,28.696178
351,40.062500,37.000000,28.695858
352,40.000000,37.000000,28.696178
353,39.812500,37.000000,28.696178
354,39.750000,37.000000,28.696497
355,39.687500,37.000000,28.696817
356,39.562500,37.000000,28.696817
